item_id,location_type,is_discounted,category,is_returnable,stock_level,brand,url,sku,name,description,price,currency,scraped_at,subcategory,gender,RFID_Tag,actual_stock,inaccuracy_rate,will_stockout
202815,Aisle,No,Clothing,No,2213,Zara,https://www.zara.com/us/en/cropped-knit-cardigan-p03920005.html,000007742-137-3,TIED BLOUSE,Jacket with lightly padded interior. Contrasting lapel collar. Long sleeves with buttoned cuffs. Washed effect. Double welt pockets at chest and hip. Front zip closure.,12.9,USD,8:54:41 a.m.,coats,Woman,YES,2200,0.090826521,YES
196394,End-cap,No,Clothing,No,1251,Zara,https://www.zara.com/us/en/striped-poplin-shirt-p09014820.html,000001321-710-6,WOVEN LEATHER SLIDES,Roomy jacket made of lightweight fabric. Lapel collar and long sleeves with elastic cuffs. Contrasting patch appliqués with embroidery at front and back. Front pouch pocket. Elastic hem. Front zip closure.,79.9,USD,8:50:19 a.m.,cardigans,Man,YES,1240,0.401606426,YES
203587,Aisle,Yes,Clothing,Yes,2267,Zara,https://www.zara.com/us/en/delicate-draped-collar-shirt-p00858011.html,000008514-565-8,ZW COLLECTION 100% WOOL CARGO SHIRT,"Oversized dress made of flexible, stretch knit fabric with a dense, soft, and opaque weave. Round neck and long sleeves.",15.99,USD,8:54:39 a.m.,jeans,Man,NO,2254,0.088809947,NO
198128,End-cap,No,Clothing,Yes,1149,Zara,https://www.zara.com/us/en/multipiece-running-sneakers-p12325320.html,000003055-757-2,COMPARTMENTALIZED TOTE BAG,"Low rise pants with front pockets and false back welt pockets. Straight leg. Front zip, metal hook, and interior button closure.",99.9,USD,8:51:10 a.m.,skirts,Woman,YES,1138,0.087950748,YES
195596,End-cap,Yes,Clothing,No,1816,Zara,https://www.zara.com/us/en/trf-mid-rise-flare-cropped-jeans-p02569018.html,000000523-498-2,CREPE SHOULDER PAD MIDI DRESS,"Pants with a high waist. Front pleat detail.Double self belt with tie. Front zip, metal hook, and interior button closure.",229,USD,8:50:38 a.m.,jackets,Woman,YES,1801,0.278396437,NO
203408,Aisle,Yes,Clothing,No,1440,Zara,https://www.zara.com/us/en/straight-pocket-jeans-p08062445.html,000008335-143-3,ZW COLLECTION DENIM DRESS,"ZARA NIGHT POUR HOMME II + NIGHT POUR HOMME II SPORT EDP 100 ML 2 x (3.38 FL. OZ). 

Eau de parfum set of two. Fragrance pyramid includes notes of bergamot, lavender and amber (I) + bergamot, lavender and cedar (II).",47.9,USD,8:50:24 a.m.,bodysuits,Man,NO,1430,0.069881202,YES
195594,Front of Store,No,Clothing,No,875,Zara,https://www.zara.com/us/en/ruffled-printed-tulle-mini-dress-p02390172.html,000000521-008-9,RIGID BAG,"Mesh ballet flats with shiny detail. 

Sole height: 0.4 inches (1 cm)",2.99,USD,8:50:39 a.m.,tracksuits,Woman,YES,865,0.230680507,YES
197169,Front of Store,Yes,Clothing,No,1685,Zara,https://www.zara.com/us/en/fitted-manteco-wool-coat-zw-collection-p02146745.html,000002096-005-8,BUCKLED STRAP SANDALS,Top with round neck and asymmetrical sleeve. Openings at shoulders and wrap front with side ruching. Back zip closure.,49.99,USD,9:10:51 a.m.,knitwear,Man,YES,1674,0.299580587,YES
195906,End-cap,Yes,Clothing,Yes,2752,Zara,https://www.zara.com/us/en/straight-fit-chino-pants-p06861403.html,000000833-704-8,LEATHER CROSSBODY BAG,Relaxed fit overshirt. Lapel collar and long sleeves. Chest patch pocket. Front snap button closure.,279,USD,8:51:32 a.m.,tops,Man,YES,2740,0.109369304,NO
196145,End-cap,Yes,Clothing,Yes,716,Zara,https://www.zara.com/us/en/ruffled-bodysuit-p03067015.html,000001072-608-7,TUXEDO JACKET,Blazer with round collar and long sleeves. Front flap detail. Front closure with embossed gold buttons.,89.9,USD,8:50:16 a.m.,dresses,Man,YES,702,0,NO
196694,End-cap,Yes,Clothing,Yes,2940,Zara,https://www.zara.com/us/en/leather-derby-shoes---limited-edition-p12432320.html,000001621-795-2,POPLIN SHIRT,"Monochromatic backpack. Main compartment with zip closure. One large interior pocket for electronic devices up to 13 inches, and another smaller zip pocket. Front medium size pocket with flap and hidden double magnetic closure. Features one handle and two adjustable quilted shoulder straps.

Height x Length x Width: 17.3 x 12.6 x 6.7 inches (44 x 32 x 17 cm)",79.99,USD,8:56:26 a.m.,knitwear,Woman,YES,2927,0.136472194,NO
202235,Front of Store,Yes,Clothing,Yes,2854,Zara,https://www.zara.com/us/en/satin-effect-bucket-bag-p16221310.html,000007162-520-8,CREPE SHOULDER PAD MIDI DRESS,"LIMITLESS CONTOUR COLLECTION
SLIM FIT - ROUND NECK - CROPPED - LONG SLEEVE

Round neck crop top with long sleeves.",22.99,USD,9:10:36 a.m.,bodysuits,Woman,YES,2839,0.141093474,NO
202852,Aisle,Yes,Clothing,No,2080,Zara,https://www.zara.com/us/en/mesh-mules-p11509310.html,000007779-868-9,HEART BEADED KNIT CARDIGAN,Sleeveless fitted dress with round neckline. Contrast double belt with metal buckle. Interior lining. Back hidden in-seam zip closure.,17.9,USD,8:50:42 a.m.,cardigans,Woman,YES,2067,0.19389239,YES
200139,Aisle,Yes,Clothing,No,1785,Zara,https://www.zara.com/us/en/cotton-and-lyocell-blend-cargo-pants-p01564127.html,000005066-457-9,ASYMMETRIC KNIT SWEATER,Semi-sheer bodysuit with round neck and long sleeves. Bottom snap button closure and front tonal button closure.,7.99,USD,9:10:37 a.m.,t-shirts,Woman,YES,1772,0.11299435,NO
195291,End-cap,Yes,Clothing,Yes,2494,Zara,https://www.zara.com/us/en/textured-slides-p12710320.html,000000218-548-7,SEQUIN ALPACA BLEND KNIT SKIRT,Pants with a high waist with adjustable elastic drawstring waistband. Side pockets. Raised text detail.,129,USD,9:10:36 a.m.,knitwear,Man,YES,2479,0.040355125,YES
201572,End-cap,No,Clothing,No,1160,Zara,https://www.zara.com/us/en/mid-rise-z1975-wide-leg-jeans-p06164060.html,000006499-607-4,TURNED UP CUFF JEANS,Puffer vest made of technical fabric. Sleeveless with high collar. Zip pockets at hip and interior pocket. Adjustable hem with side elastics. Front zip closure.,29.9,USD,8:51:16 a.m.,coats,Man,YES,1145,0,NO
204595,Front of Store,No,Clothing,Yes,2286,Zara,https://www.zara.com/us/en/knit-sweater-with-contrasting-topstitching-p09598001.html,000009522-244-6,POCKET JACKET,"Wide fit pants with adjustable elastic waistband and drawstring. Front pockets and back patch pockets. Side vents at hem. Washed effect.

The item has a unique look due to its special washing process. For this reason, the color may differ slightly from that seen in the photo.",47.9,USD,8:50:10 a.m.,knitwear,Woman,NO,2276,0.043917435,YES
199038,End-cap,No,Clothing,No,2075,Zara,https://www.zara.com/us/en/stretch-knit-midi-skirt-p05039159.html,000003965-482-5,FAUX LEATHER JOGGING PANTS,"ZARA WOMAN COLLECTION

Pants made with viscose. Mid waist and belt loops. Front and back pockets. Front pleat detail. Front zip and button closure.",329,USD,9:00:44 a.m.,suits,Woman,YES,2062,0.097087379,YES
201425,End-cap,Yes,Clothing,No,1562,Zara,https://www.zara.com/us/en/striped-medium-knit-sweater-p03519164.html,000006352-083-1,CONTRASTING PATCHES BOMBER JACKET,Long sleeve cardigan with wide neck foldover collar. Front metal zip closure.,279,USD,8:51:42 a.m.,sweatshirts,Man,YES,1548,0.257731959,YES
198503,Aisle,Yes,Clothing,No,1177,Zara,https://www.zara.com/us/en/striped-knit-sweater-p03519166.html,000003430-403-5,XL CROSSBODY BAG LIMITED EDITION,"Blazer made with 32% wool fabric. Notched lapel collar and long sleeves with buttoned slit cuffs. Front vents to create a cape style blazer. Captures the aesthetic of menswear style tailoring and craftsmanship of the 20th century. This blazer displays the fundamentals of sewing and design of the blazers over decades. Front flap pockets and chest welt pocket. 
Its square shape and structured silhouette combines herringbone wool, flannel, and pinstripes in gray and navy colors, with elements such as white threading with which were cut and interwoven with other materials. Tonal matching fabric lining. Front button closure.",29.9,USD,8:54:38 a.m.,pants,Woman,YES,1163,0.17167382,YES
201069,End-cap,No,Clothing,Yes,2235,Zara,https://www.zara.com/us/en/retro-denim-sneakers-p12236320.html,000005996-621-8,SURPLICE T-SHIRT EVERLAST® X ZARA,Running shoes. Upper in a combination of pieces and finishes. Lacing with six pairs of eyelets. Chunky soles with irregular design. Lug soles. Trek style.,49.99,USD,9:10:34 a.m.,shoes,Woman,YES,2224,0.18018018,NO
200521,Front of Store,No,Clothing,Yes,933,Zara,https://www.zara.com/us/en/faux-fleece-clogs-p12562310.html,000005448-014-6,HEELED KNEE HIGH BOOTS,"Shoulder bag with rhinestones. Strap with side knots. Zip closure. 

Height x Length x Width: 11 x 6.3 x 0.8 inches (28 x 16 x 2 cm)",17.9,USD,8:50:52 a.m.,jackets,Woman,YES,918,0.109051254,NO
204083,Front of Store,Yes,Clothing,Yes,2434,Zara,https://www.zara.com/us/en/seamless-side-jeans-p00840481.html,000009010-919-5,SOFT POCKETED BOMBER JACKET,"Heeled fabric sandals. Strap upper. Buckle closure at ankle. Rounded toe.

Heel height: 3.1 inches (8 cm)",35.99,USD,8:50:39 a.m.,jeans,Man,NO,2424,0.123915737,YES
203329,Front of Store,Yes,Clothing,Yes,2341,Zara,https://www.zara.com/us/en/metallic-thread-printed-blouse-p02429106.html,000008256-739-4,UTILITY POCKET JEANS,Cotton pants. High waist with adjustable elastic drawstring waistband. Pronounced seam detail.,349,USD,8:51:37 a.m.,t-shirts,Man,NO,2327,0.042955326,YES
198832,End-cap,No,Clothing,No,681,Zara,https://www.zara.com/us/en/ruffled-printed-tulle-dress-p02321174.html,000003759-718-2,EXTRA FINE KNIT CARDIGAN,"ZARA WOMAN COLLECTION

Shorts with a high waist made with 29% viscose. Side hidden in-seam zip closure.",89.9,USD,9:10:41 a.m.,sweatshirts,Woman,YES,669,0,NO
202576,Aisle,Yes,Clothing,No,2292,Zara,https://www.zara.com/us/en/knit-sweater-p03653001.html,000007503-833-3,SATIN EFFECT PLEATED SKIRT ZW COLLECTION,"ZARA WOMAN COLLECTION

Midi dress made of wool blend fabric. Sleeveless design and fluid high collar. Side draped fabric detail. Back slit. Hidden zip closure.

A midi dress with a minimalist cut with a side draped detail, made in a delicate wool blend fabric with a pleasant feel. Its refined design highlights a high collar that opens to a back V-neckline. A simple garment that is sophisticated at the same time.",22.99,USD,9:00:40 a.m.,jackets,Woman,YES,2282,0.219587176,NO
204619,Front of Store,No,Clothing,No,2586,Zara,https://www.zara.com/us/en/100-wool-short-sleeve-top-p02893031.html,000009546-049-5,QUILTED POCKET JACKET ZW COLLECTION,"MID WEIGHT - OVERSIZE FIT - ROUND NECK - LONG - SHORT SLEEVE

Full cut T-shirt with round neck and short sleeves. Front and back contrast text.",99.9,USD,8:50:22 a.m.,shorts,Woman,NO,2576,0.038834951,YES
198495,End-cap,No,Clothing,Yes,2051,Zara,https://www.zara.com/us/en/faux-fur-collar-coat-zw-collection-p02094886.html,000003422-517-6,FLAT MULES,Jacket made of technical fabric. High collar with adjustable drawstring hood. Long sleeves with rib cuffs. Chest welt pocket and hip patch pockets. Interior pocket. Adjustable hem with elastics at sides. Front zip hidden by a snap button flap.,169,USD,9:10:37 a.m.,bags,Man,YES,2037,0.246062992,NO
203893,Front of Store,Yes,Clothing,No,1275,Zara,https://www.zara.com/us/en/tabbed-collar-cropped-shirt-p03897051.html,000008820-045-1,SLIM FIT T-SHIRT,"Technical jacket with light interior padding, designed to provide heat.

- Lightweight technical fabric with different textures. 
- High collar with hood.
- Long sleeves with cuffs with elastic straps.
- Pockets with hidden zipper closure at hip.

Zara Athleticz.",159,USD,9:00:36 a.m.,sweatshirts,Man,NO,1263,0.39745628,NO
197204,End-cap,Yes,Clothing,Yes,2148,Zara,https://www.zara.com/us/en/asymmetrical-wool-and-silk-blend-sweater-p09598025.html,000002131-813-8,METALLIC HOODIE SWEATSHIRT,"SLIM FIT - ROUND NECK - REGULAR LENGTH - SLEEVELESS

Fitted top made of knit fabric. Mock neck and sleeveless.",59.9,USD,8:50:57 a.m.,jackets,Man,YES,2137,0.187529301,NO
197828,Front of Store,No,Clothing,Yes,2839,Zara,https://www.zara.com/us/en/-p02237325.html,000002755-882-7,WOOL SHORTS,"Pack consists of:

- Full cut top with buttoned polo collar and long sleeves.
- Relaxed fit shorts with elastic waistband.",35.9,USD,8:51:29 a.m.,bags,Woman,YES,2825,0.070846617,YES
198419,End-cap,Yes,Clothing,No,2698,Zara,https://www.zara.com/us/en/z1975-denim-midi-skirt-p01879025.html,000003346-226-5,SEMI-SHEER SKIRT WITH PANTIES,"Faux shearling trim ankle boots. Chunky flatform soles. Lace-up closure. 

Sole height: 2.4 inches (6 cm)",45.99,USD,8:51:08 a.m.,t-shirts,Woman,YES,2686,0.037243948,YES
203066,End-cap,No,Clothing,Yes,1266,Zara,https://www.zara.com/us/en/acid-wash-cargo-pants-p00108300.html,000007993-344-3,STRAPLESS DRESS,"Flat mesh fabric sandals. Buckled wide straps. Back adhesive strap closure. 

Sole height: 2.4 inches (6 cm)",29.9,USD,9:10:42 a.m.,sweatshirts,Man,YES,1256,0.317460317,YES
201434,Front of Store,Yes,Clothing,Yes,2605,Zara,https://www.zara.com/us/en/polyamide-bodysuit-p03641818.html,000006361-631-8,SEQUIN LACE BRA,Lapel collar shirt with pronounced V-neckline. Long sleeves with slit. Front tie closure.,25.99,USD,8:54:42 a.m.,bags,Man,YES,2593,0.077190274,NO
200068,End-cap,Yes,Clothing,Yes,2489,Zara,https://www.zara.com/us/en/heeled-animal-print-boots-p13003310.html,000004995-288-4,KNIT MOCK NECK SWEATER,Sleeveless high collar cropped vest. Metallic fabric detail.,29.9,USD,8:50:43 a.m.,dresses,Woman,YES,2479,0.040355125,NO
198178,Front of Store,No,Clothing,Yes,2419,Zara,https://www.zara.com/us/en/textured-wide-leg-pants-p05584151.html,000003105-138-1,WRAP FRONT STRIPED MINI SKIRT,"Technical jumpsuit with waterproof fabric up to a 20,000 mm water column and triple layered that combines an exterior shell with an interior membrane that prevents water penetration but allows air through, providing breathability of 10,000g / m2 / 24h. 4-way stretch fabric with fitted silhouette that guarantee good freedom of movement and comfort. Equipped with RECCO®* technology to help rescue professionals find you in case of an accident, avalanche, or getting lost in difficult-to-reach areas.

High collar and long sleeves with lift ticket pocket. Fixed stretch belt with loops and clip closure. Upper pocket for mobile and front pockets with waterproof zippers. Front ring on loop to hang gloves. Polar fleece lined interior. Adjustable bell bottoms with zipper and inner patch to avoid wear and tear. Hem is longer in back to accommodate ski boots. Interior elastic cuffs with hook to tuck into footwear and keep out snow and cold. Front waterproof zipper closure.

*For more information about RECCO® technology, please visit their website: https://recco.com",189,USD,8:51:43 a.m.,sweaters,Woman,YES,2405,0.041597338,NO
195240,Front of Store,No,Clothing,Yes,2411,Zara,https://www.zara.com/us/en/textured-cotton-sweater-p02632320.html,000000167-075-3,SIDE STRIPE NYLON JOGGING PANTS,"ZARA WOMAN COLLECTION

Midi skirt made of satin effect fabric. High waist with hidden in-seam zipper. Back slit.",279,USD,9:10:41 a.m.,shorts,Woman,YES,2396,0.041718815,YES
201108,Aisle,Yes,Clothing,Yes,2244,Zara,https://www.zara.com/us/en/plaid-flannel-overshirt-p04298381.html,000006035-236-6,WIDE HEEL HIGH SHAFT BOOTS,Jacket with lapel collar and snap button details. Long sleeves with zip cuffs. Front zip pockets and interior pocket. Asymmetric front closure with metal zipper.,329,USD,8:50:56 a.m.,puffers,Man,YES,2230,0.044822949,NO
202467,Front of Store,No,Clothing,No,2869,Zara,https://www.zara.com/us/en/waterproof-recco--technology-flared-snow-overalls-ski-collection-p08073034.html,000007394-179-2,REFLECTIVE LOGO HOODED SWEATSHIRT,Straight neck bra made of 100% wool. Straight neckline and spaghetti straps. Contrast lace appliqué.,199,USD,8:50:19 a.m.,shoes,Woman,YES,2856,0.140252454,YES
202134,Front of Store,No,Clothing,Yes,2878,Zara,https://www.zara.com/us/en/velvet-coat-zw-collection-p02415071.html,000007061-825-1,BRUSHED RIB T-SHIRT,"Crossbody bag. Soft construction. Single compartment with zip closure. Medium sized interior pocket with zip closure. Adjustable shoulder strap.

Height x Length x Width: 28.3 x 18.9 x 5.1 inches (72 x 48 x 13 cm)",139,USD,8:51:35 a.m.,hoodies,Woman,YES,2865,0.069856794,YES
201756,Aisle,Yes,Clothing,Yes,2335,Zara,https://www.zara.com/us/en/faux-suede-topcoat-p04968020.html,000006683-792-4,RUBBERIZED HEEL SNEAKERS,"Flat suede clogs. Buckled back strap. Rounded toe. 

Sole height: 1 inch (2.5 cm)",329,USD,8:50:53 a.m.,overshirts,Woman,YES,2322,0.129032258,YES
197857,Aisle,No,Clothing,No,1571,Zara,https://www.zara.com/us/en/knotted-shoulder-satin-effect-dress-p02584117.html,000002784-129-5,RHINESTONE TRIM T-SHIRT,"Cotton knit sweater. Round neck and long sleeves. Denim patch appliqués with frayed trim. Washed effect. Rib trim.

The item has a unique look due to its special washing process. For this reason, the color may differ slightly from that seen in the photo.",349,USD,9:00:44 a.m.,hoodies,Man,YES,1557,0.257566001,NO
198687,End-cap,Yes,Clothing,Yes,1842,Zara,https://www.zara.com/us/en/printed-text-sweatshirt-p00962417.html,000003614-890-5,PATENT EFFECT HEELED SLINGBACKS,Regular fit pants made of cotton and hemp fabric. Adjustable elastic drawstring waistband. Front and back pockets.,349,USD,9:10:37 a.m.,suits,Woman,YES,1831,0.054585153,YES
203709,Aisle,Yes,Clothing,No,1602,Zara,https://www.zara.com/us/en/striped-jacquard-sweater-p07140404.html,000008636-495-6,LINEN PANTS IN 100% LINEN,Roomy trench coat with lapel collar. Long sleeves with epaulettes and belted cuffs. Front welt pockets. Back slit. Front double breasted buttoned closure and self belt.,25.99,USD,8:50:44 a.m.,jackets,Man,NO,1588,0.251256281,NO
196826,Front of Store,Yes,Clothing,No,1619,Zara,https://www.zara.com/us/en/soft-leather-ballet-flats-p11545210.html,000001753-456-1,RUCHED LONG INTERLOCK JACKET,"Flat loafers. High vamp and metal trim at saddle. Rounded toe. 

Sole height: 0.9 inches (2.4 cm)",699,USD,9:10:52 a.m.,bodysuits,Man,YES,1604,0.248756219,YES
200684,Aisle,No,Clothing,Yes,1839,Zara,https://www.zara.com/us/en/straight-cut-interlock-pants-p05039310.html,000005611-249-7,CONTRAST SOLE HIGH TOP SNEAKERS,Blazer with round collar and long sleeves. Front flap detail. Front closure with embossed metal buttons.,15.99,USD,8:51:43 a.m.,dresses,Woman,YES,1827,0.272925764,YES
197642,Front of Store,No,Clothing,No,1771,Zara,https://www.zara.com/us/en/slim-cropped-jeans-p08062375.html,000002569-722-6,COMBINATION STRIPED SHIRT,"Bucket bag with sequin detail exterior. Shoulder strap. Zip closure.

Height x Length x Width: 12.2 x 7.5 x 1.2 inches (31 x 19 x 3 cm)",1.99,USD,8:50:35 a.m.,bodysuits,Man,YES,1757,0.285388128,NO
200378,Aisle,No,Clothing,Yes,1697,Zara,https://www.zara.com/us/en/contrast-jacquard-jacket-p04087423.html,000005305-237-9,COTTON - LINEN CHINO PANTS,"Regular fit pants made of Italian wool blend fabric.

Front hip pockets and back buttoned welt pockets. Front zip and button closure.

Origins special collection.",189,USD,8:51:41 a.m.,linen,Woman,YES,1683,0.118694362,YES
